anime_id,name,genre,type,episodes,rating,members,synopsis
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,"Historical, Slice of Life",OVA,1,5.63,289,
26095,Kono Sora no Shita de,"Drama, Kids",OVA,1,6.33,54,
10335,Konpeki no Kantai: Sourai Kaihatsu Monogatari,"Historical, Military",Special,1,6.45,164,A special which tells the story of the development of the japanese Sourai interceptor plane.
17599,Konpora Kid,"Comedy, Kids, Sci-Fi",TV,26,5.75,72,
25921,Koori no Kuni no Misuke,"Adventure, Kids",Movie,1,6.0,86,"A puppy, Poko, jumps out of a refrigerator and takes a boy, Misuke, to an ice world full of adventure through the refrigerator. In the ice world, there is a girl called Nally who wants warm food. So they try to find some warm food for her, but everything freezes so quickly in the ice world...  Note: Short animated piece designed to attract new students for Yamaha electric organ classes.  (Source: tezukaosamu.net)"
18081,Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi,"Fantasy, Kids",OVA,1,5.65,99,
10564,Korogashi Ryouta,"Action, Comedy, Seinen",OVA,3,5.9,96,"Takao Ryouta is a pervy but well-meaning biker-turned-bus driver who street-races with others, fights roughnecks from his past, and mistreats his equally pervy friend. He must play knight, however, when his love interest is kidnapped by thugs.  (Source: ANN)"
29745,Korokoro Animal,Kids,TV,60,6.0,43,
29759,Korokoro Animal 2,Kids,TV,51,4.67,45,
23733,Kosys! Kochira Keihime Tetsudou: Kouhou System-ka,"Comedy, Slice of Life",ONA,2,4.6,189,
33854,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,"Comedy, Slice of Life",ONA,1,5.4,48,
7189,Kotatsu Neko,Comedy,TV,26,5.07,291,"A lazy cat sits comfortably under the ""kotatsu"", a low table with a heater used in Japan to keep warm during winter. What will he do when he realizes the remote control of his TV is out of reach?"
8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52,6.18,102,
33123,Koto Nakare Hero Gingerman,Comedy,TV,12,3.8,39,
31239,Kotori Samba,"Comedy, Music",TV,240,6.75,74,
33226,Kotowaza Gundam-san,"Comedy, Mecha, Parody",ONA,17,6.13,200,
20117,Kotowaza House,"Comedy, Slice of Life",TV,773,5.63,110,"A public service proverb-of-the-week anime.  Peter the salary man lives a very unhealthy lifestyle, starving then bingeing until he feels seek, or slobbing around the house until badgered into taking up exercise, during which he invariably pulls a muscle.  (Source: ANN)"
2173,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,"Adventure, Fantasy",Movie,1,5.94,181,"A shadow of Darkness approaches a peaceful Forest... Sounds like trouble for Mushiking!  Lets put our strengths together and fight Adder! Deep in the Forest exists a paradise for the fairies and insects. There, Popo the Fairy, Mushiking, The King of Beetles, and many other beetles live happily together. One day, a happy-go-lucky beetle named Iron Stripe Stag-Beetle (Iron Stripe) from another forest appears in front of Popo, requesting a challenge with Mushiking in a combat. Suddenly, Iron Stripe and Popo are attacked by a red-eyed beetle, Blue Hercules Beetle, who is being controlled by Adder, the Fairy of Darkness scheming to rule the Forest. Mushiking, The King of Beetles, rushes to the rescue, but with Giraffe Stag-beetle (Giraffe), also controlled by Adder, showing up, he has to battle two giant beetles as he defends Popo and friends, and gradually losing strength, gets captured and is taken away.  (Source: Official Site)"
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",Movie,1,5.47,109,
24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",OVA,2,5.64,83,"In a mix of Field of Dreams and Ping Pong Club, sex-starved teenage boys at Kudo High School sign up for the girls' volleyball team hoping that if they build it, the girls will come, to a year that has no girls in it at all.  (Source: ANN)"
6571,Koume-chan ga Iku!,"Comedy, Romance, Slice of Life",TV,12,5.9,375,"Koume is a new Office Lady (OL), an employee of Caramel Ribbon, Inc., a firm of designers. This is the story of her days and nights, complete with humor unique to Osaka.  Seen from outside, Kansai doesn't seem like the rest of Japan. Watching this show will make you an expert, even if you know nothing about the area right now.  It's a humorous tale of life in a Japanese company, with Koume, her effeminate boss, and Kimi, a one-time girl gang member, as they try to sell (supposedly) new and fresh designs. The voice actors also come from Kansai, ensuring authenticity.  (Source: AniDB)"
23097,Kousagi Monogatari,"Comedy, Kids",Movie,1,6.2,67,
17563,Koutetsu no Vendetta Episode 0,"Action, Mecha, Military, Sci-Fi",ONA,1,6.09,257,"The doujin (self-published) creators of the Koutetsu no Vendetta (Iron Vendetta) military robot anime project released a preview DVD at Tokyo's Comic Market 75 convention. The DVD included the unedited versions of the project's pilot film, special supplemental videos, and a collection of key animation drawings. The running times of the pilot and the supplemental video collection are each under five minutes long.  Note: The project is on hold due to the dissolution of the production division of its sponsor Ankama Japan.  (Source: AniDB)"
32626,Kozaru no Buranko,Kids,Movie,1,4.95,60,A monkey helps rescue forest animals during a fire.
33528,Kubbe Kort Animasjon,Fantasy,ONA,24,5.64,44,
33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,4.62,55,"A PV for Johnsen Kubbe's picture book that was released on October 15, 2014 in Japan. A second unique PV was created for the picture book's 2nd Edition release."
24797,Kubire 3 Sisters,Comedy,Special,7,3.0,57,
19687,Kuiba II: Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1,7.0,166,"Every 333 years, an abomination is born, a being known as Kuiba, destined to be the nemesis of all, and bring disaster to the world. In Kuiba year 1664, the sixth-generation Kuiba appeared. After narrowly escaping a preemptive strike by the forces of heaven, the young Kuiba was adopted by Man Xiaoman of the Beast Nation, who gave him the name ""Manji."" Like those around him, Manji is unaware of his true identity. With the encouragement of his adopted father, Manji overcame numerous trials before finally boarding a warship bound for Maelstrom Island.   There he hopes to prove he is the greatest Spirit Warrior of all by saving the world from the threat known as Kuiba. Meanwhile, on Maelstrom Island, Kuiba's most loyal lieutenants are waiting, ready to do battle with all who oppose their master's return Though unaware of his true nature, Manji must soon face the inevitable conflict between his father, the gods of heaven, and Kuiba's twelve fiercest lieutenants.  (Source: IMDB)"
19781,Kuiba III: Zhanshen Jueqi,"Action, Adventure, Fantasy, Kids",Movie,1,6.82,176,
28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1,4.33,181,
30176,Kujira,Adventure,Movie,1,5.74,77,
5886,Kujira no Josephina,"Adventure, Fantasy",TV,23,6.53,158,"Santi is a shy Spanish boy who keeps a tiny whale in a bowl, invisible to everyone but him. The whale, named Josephina, is able to alter her size and fly; she takes Santi on many dreamlike adventures and helps him confront the challenges during his childhood; however, things change as Santi starts taking interest in the outside world and gets to know his distant father.  Based on Adios, Josefina (Goodbye, Josephine) by Jose Maria Sanchez-Silva.  (Source: AniDB)"
9339,Kuma no Gakkou: Jackie to Katie,"Comedy, Kids",Movie,1,6.33,158,
28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",OVA,1,6.33,53,
11197,Kuma no Puutarou,Comedy,TV,30,6.3,79,
23699,Kumo ni Noru,"Action, Seinen",OVA,2,5.18,118,
28053,Kumo no Ito,Fantasy,Movie,1,5.8,158,"An adaptation of the classic tale of the spider silk, where a man sentenced in Hell tries to escape by climbing a string of spider silk hanging from above."
26279,Kumo no Ito (OVA),Fantasy,OVA,1,6.36,67,
29718,Kumo no Ito (Special),Drama,Special,1,6.6,58,
31007,Kumori Nochi Hare,"Drama, Kids",OVA,1,6.33,36,
34201,Kuni-chan no Ikka Ranran,"Drama, Slice of Life",Movie,1,7.5,24,
17669,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",TV,46,6.88,95,"A comedy about a group of kids forming a school baseball team, with the leader being very stubborn and argumentative.  (Source: AniDB)"
5809,Kupu~!! Mamegoma!,Kids,TV,51,6.44,380,
30395,Kuripuri*Kuripura,Comedy,Movie,1,3.2,104,
31873,Kuro,"Kids, Music",Music,1,5.28,74,An original short film by Inaba Takuya depicting a strange world in black &amp; white. Premiered at Tokyo Anima! in 2013.
19135,Kuroi Ame ni Utarete,"Drama, Historical",Movie,1,6.25,156,"Black rain, which contained plenty of radioactivity, poured into Hiroshima just after the bombing. The effects of the death ash extend to the second and third generations and still cast the shadow of death behind the living witnesses.  (Source: Official Site)"
29603,Kurokan,Sports,ONA,Unknown,6.64,120,"To Kirino High, the goal of getting into Koshien Stadium becomes important because the 100th anniversary is around the corner. However, Kurokan's unique way of training has upset the Kirino High Baseball Team Support Association and Alumni Club. Morioka, on the other hand, is a preferrable coach beacuse of his solid style. At the same time, Kurokan's decision on player positions has caused confusions to the team.  (Source: Crunchyroll)"
26043,Kurumiwari Ningyou (2014),"Drama, Fantasy, Romance",Movie,1,7.0,136,
17749,Kuruneko: Kurunekobin,"Comedy, Slice of Life",Special,4,6.71,162,Specials included on the DVDs.
17753,Kuruneko: Nyaalock Holmes no Bouken,"Comedy, Slice of Life",Special,4,6.7,183,Specials included on the DVDs for the second season.
33348,Kushimitama Samurai,"Action, Adventure, Drama, Historical, Samurai",Special,1,5.67,69,"The blind samurai Haku can perceive that which cannot be seen by the eye. But he does not try to see the world that the eye can see. 'This world is the full of darkness' Attacked by thief in the dead of night, he lost both his parents and his sight. From that day on his faith in the world was gone.   (Source: IMDb)"
22465,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",TV,48,6.03,339,
33115,Kutsuya to Kobito,"Fantasy, Kids",Movie,1,5.06,47,"A puppet animation adaptation of the Grimm fairy tale ""The Elves and the Shoemaker."""
18773,Kuwagata Tsumami,Comedy,ONA,84,6.5,68,
28109,Kuzuryuugawa to Shounen,"Drama, Historical",OVA,1,7.75,61,
19325,Kwaegeol Longman Narongi,"Adventure, Kids",TV,52,7.43,65,
17439,Kyojin no Hoshi (Movie),"Drama, Sports",Movie,1,6.13,109,"The story is about Hyuma Hoshi, a promising young baseball pitcher who dreams of becoming a top star like his father Ittetsu Hoshi in the professional Japanese league. His father was once a 3rd baseman until he was injured in World War II and was forced to retire. The boy would join the ever popular Giants team, and soon he realized the difficulty of managing the high expectations. From the grueling training to battling the rival Mitsuru Hanagata on the Hanshin Tigers, he would have to take out his best pitching magic to step up to the challenge.  (Source: Wikipedia)"
17441,Kyojin no Hoshi: Chizome no Kesshousen,"Drama, Sports",Movie,1,6.25,100,First Kyojin no Hoshi movie.
17445,Kyojin no Hoshi: Dai League Ball,"Drama, Sports",Movie,1,5.86,101,Third Kyojin no Hoshi movie.
17443,Kyojin no Hoshi: Ike Ike Hyuuma,"Drama, Sports",Movie,1,6.57,100,Second Kyojin no Hoshi movie.
17447,Kyojin no Hoshi: Shukumei no Taiketsu,"Drama, Sports",Movie,1,4.75,87,Fourth Kyojin no Hoshi movie.
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",OVA,1,6.88,69,
20603,Kyoufu no Kyou-chan,"Comedy, Parody",TV,7,4.58,66,"A parody of ""Obake no Q-taro"" written by the comedian Hitoshi Matsumoto, the series is about a kid and his ugly critter (with a strange likeness with Butthead). You better not hurt the kid or Kyou-chan will grow arms on his head and feet on his mouth to rip off your guts!  (Source: TVTropes)"
17615,Kyoufu Shinbun,"Horror, Shounen",OVA,2,5.38,163,"For reasons unknown to him, Rei receives the Kyoufu Shinbun every morning, a newspaper which foresees deaths and catastrophes...  Based on Tsunoda Jirou's classic horror manga ""Kyoufu Shinbun"", serialized in Weekly Shounen Champion.  (Source: AniDB)"
31539,Kyoufu! Zombie Neko,Comedy,TV,Unknown,5.71,911,"The series of ""warm and soothing"" anime shorts will follow a cat who is suddenly resurrected from the grave and begins to wander around town. Despite being a zombie, the cat is able to get all the townsfolk to fall in love with it.  (Source: ANN)"
28067,Kyouryoku Boukuusen,"Action, Historical, Military",Movie,1,3.57,104,
29493,Kyouryou Pikora,"Adventure, Kids",Special,1,3.93,47,Pikora is a newborn baby dinosaur. But here mother is nowhere to be found. She sets off into the woods to find her.
7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",TV,60,6.5,138,"First show in the Virtual Trilogy, a mix of anime and live action shots. The story is about the TV Warriors who enter a virtual simulation of the past and encounter Dinosaur-humanity."
27847,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy, Kids, Supernatural",OVA,1,6.5,45,
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),"Demons, Fantasy",Movie,1,7.0,114,
27393,Kyuumei Senshi Nanosaver,"Adventure, Shounen",TV,28,5.75,62,
30066,L/R: Licensed by Royal Special,"Action, Adventure, Mystery, Police",Special,1,6.36,140,"Chronologically episode 4, this special never aired on TV."
6206,La Vilaine LuLu,Comedy,Special,13,4.5,108,
9947,Lan Mao,"Adventure, Comedy",TV,Unknown,6.04,177,"The protagonist of the show is Blue Cat, a curious and optimistic cat who is always eager to explore different parts of the world. His friends include a smart and cunning fox named Feifei, a naughty and adventurous mouse named Taoqi and many other animals. As Blue Cat and his friends go on an adventure and encounter problems, the series provides answers to science-related questions posed by Blue Cat.  (Source: Global Times)"
30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",Movie,1,5.94,58,Fourth Old Master Q animated movie.
30096,Lao Fu Zi Shui Hu Chuan,"Comedy, Historical, Seinen",Movie,1,6.71,65,Old Master Q and gang travels to the past.
30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",Movie,1,6.15,60,
31673,Larva 2nd Season,Comedy,TV,34,7.05,92,Second season of Larva.
31674,Larva 3rd Season,Comedy,TV,26,7.09,60,Third season of Larva.
29712,Learn to Love,Dementia,Movie,1,5.5,89,
23597,Legend of Basara: Shinbashi Theater,Comedy,Special,1,6.31,163,Short animation of Shinbashi inluded in the DVD release.
30343,Legend of the Moles: The Frozen Horror,"Adventure, Fantasy, Kids",Movie,1,6.0,45,
30349,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",Movie,1,7.2,44,
6065,Lemon Angel YJ-ban,"Romance, School",OVA,2,5.71,217,Adaptation of the Lemon Angel manga serialized in Young Jump magazine.
29003,Lena lena,Slice of Life,TV,13,5.33,69,
31054,"Letchu, Getchu, Saru Getchu",Comedy,TV,76,5.05,104,"The monkeys are up to no good again, but this time they're on the ""heroes"" side. Performing no good magic shows, cloning themselves with a ninja Jutsu and filling UFO catchers with themselves are just a few of the tricks they're pulling, while at the same time trying to adapt themselves to the human lifestyle."
32310,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,Special,1,3.52,54,
22421,Licca-chan to Mahou no Kuni,"Fantasy, Kids",ONA,7,4.38,72,
33782,Life!,"Comedy, Slice of Life",TV,Unknown,5.25,91,
16820,Lightning Atom,"Action, Kids, Super Power",Movie,1,5.11,62,
32784,Lina Poe Poe,Music,Music,1,3.93,69,
18155,Linetown,Comedy,TV,50,6.18,369,
13177,Little Charo,Slice of Life,TV,50,6.57,131,NHK's English education program featured the adventures of a puppy named Charo in New York.
13179,Little Charo 2,Slice of Life,TV,50,6.3,103,"NHK's English education program. In Little Charo 2, the puppy journeys with his master through a mysterious place called the Middle World, which lies between the World of the Living and the World of the Dead.  (Source: AniDB)"
13465,Little Charo: Touhoku-hen,Kids,TV,12,6.25,102,
25027,"Little Polar Bear: Shirokuma-kun, Doko e?","Adventure, Fantasy, Kids",Movie,1,6.56,107,Based on the childrens' book Little Polar Bear by Dutch author Hans de Beer.
25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",OVA,1,5.78,109,A continuation of adventures of the Little Polar Bear.
28097,Little Twins,"Adventure, Kids",OVA,3,6.0,62,
28099,Little Twins: Bokura no Natsu ga Tondeiku,"Adventure, Kids",Movie,1,6.71,61,
29421,Liv &amp; Bell,"Adventure, Kids",Special,3,6.5,42,
17102,Lolling Seutajeu,"Kids, Sports",TV,26,5.6,84,
17104,Lolling Seutajeu (Movie),"Kids, Sports",Movie,1,6.0,63,
32823,Long Zai Na Li,"Adventure, Comedy",Movie,1,7.5,40,
31493,Lord of Vermillion III Special Anime Movie,"Action, Adventure, Fantasy",Special,1,5.39,112,
32844,Love Will Find the Way Back Home,Music,Music,1,4.89,72,
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,TV,22,5.58,293,Second season of the Lovely Muco series.
23899,Lovely Movie: Itoshi no Muco Specials,Slice of Life,Special,3,4.67,166,
31205,Lulin Da Maoxian,"Adventure, Fantasy",Movie,1,6.5,46,
33443,Luo Xiao Hei Zhan Ji,"Comedy, Supernatural",ONA,Unknown,7.4,73,
31984,Lupin Shanshei Pilot,"Comedy, Parody",Special,1,5.5,171,
33755,Ma Shen,"Drama, Game",ONA,Unknown,6.0,306,"Mahjong holds a major influence over the world. Mahjong masters are highly respected, and these players compete to become the leading player: the Mahjong King! Players from across the world come together to duel one another."
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,Movie,1,5.88,110,
30055,Mabeob Chunjamun: Daemawangui Buhwaleul Magala,,Movie,1,4.6,41,
30057,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",TV,13,4.2,44,
27965,Maboroshi Mabo-chan,"Adventure, Fantasy, Kids",TV,24,6.0,52,
4905,Mach Girl,"Cars, Comedy",TV,26,5.47,222,"A spin-off of Mach Go Go Go (aka: Speed Racer). The titular Mach Girl is, according to Anime News Network, ""a girl named Lip who wanders the land to compete in high-stakes races with her Mach Pink three-wheeler."""
19971,Machi Ichiban no Kechinbou,"Drama, Historical, Music, Supernatural",Special,1,5.61,117,Based on the novel A Christmas Carol by Charles Dickens.  (Source: AniDB)
16131,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",TV,31,6.22,239,"A ship crewed by earthlings crashes on Chronos. Believing themselves stranded, the crew volunteers to fight along the Machine Robos.  (Source: The Anime Encyclopedia)"
6577,"Machine Robo: Leina, The Legend of Wolf Blade","Action, Martial Arts, Mecha, Super Power",OVA,3,6.25,248,
30673,Made in Japan,Comedy,Movie,1,4.43,46,Film by Kinoshita Renzo.
30873,Madou King Granzort: Nonstop Rabi,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",Special,1,6.71,69,
3828,Maegami Tarou,Adventure,Special,1,6.08,105,
31463,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom","Drama, Slice of Life",Movie,1,5.5,67,
15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",TV,33,5.3,140,"The series stars Hat, the descendant of a hero who fought an evil king and sealed Devildom. Hat falls into Devildom and finds he has to defeat the evil king.  (Source: AniDB)"
33907,Magical Music Train,Music,Music,1,3.53,61,
28559,Magical Puuta no Hi Asobi wa Abunai yo,"Drama, Kids, Magic",OVA,1,6.2,41,
15407,Magical Suite Prism Nana,Magic,OVA,7,7.93,6797,"In a future not too distant from ours, Nanagoo City is a beautiful city in Japan surrounded by mountains and ocean-sides. The sensitive, adolescent girls who live there are each opening up doors to their own, unique possibilities. No one wants to forget the path they take to adulthood.  (Source: ANN)"
22827,Magical★Taruruuto-kun Movie,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.0,77,"Magical Taruruto-kun is a magical boy, fighting, and comedy TV show based on the manga of the same name by Tatsuya Egawa which ran in Weekly Shounen Jump."
22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.6,91,Second movie of Magical Taruruuto-kun
22979,Magical★Taruruuto-kun: Sukisuki Takoyaki!,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.5,86,The third movie of Magical Taruruuto-kun
5151,Mahjong Hishouden: Naki no Ryuu,"Action, Drama, Game, Seinen",OVA,3,6.39,344,"The protagonist, Ryuu or Crying Dragon, is a mysterious man who often plays games with the gang members. He only wins by ""ron,"" a move in which one needs to wait for the opponent's tile to complete the win.  *""Ron"" is also called ""naki"" in mahjong, which has the same pronunciation as ""crying"" in Japanese."
23129,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,"Magic, Music, Shoujo",Music,1,5.49,147,
30298,Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,"Magic, Shoujo",Special,3,6.0,95,Three unaired episodes.
33358,Mahou no Star Magical Emi: Finale! Finale!,"Comedy, Magic, Shoujo",OVA,1,6.0,107,Summary of the Mahou no Star Magical Emi series.
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,"Fantasy, Magic, Shoujo",Special,1,5.05,97,A brand new picture drama made for the BD Memorial Box set of Creamy Mami. The cast is put into a Cinderella story.
32259,Mahou no Tenshi Creamy Mami: Perfect Memory,"Parody, Shoujo, Slice of Life",OVA,1,5.0,95,"An OVA supercut of Eien no Once More, Long Goodbye, and Curtain Call. One new animated feature is a fake Creamy Mami commercial for Creamy Soap. The feature then goes on to promote the Majokko Club Yoningumi: A Kuukan kara no Alien X release for later that year. This entry will only reflect the new footage."
22239,Mahou no Yousei Persia Pilot,Magic,Special,1,5.09,151,Unaired pilot special of Mahou no Yousei Persia that was later included in the series DVD Collection Box Volume 2.
8495,Mahoutsukai Haley no Speed Story,"Fantasy, Kids, Magic",Movie,1,6.06,256,"A scientific animation and the second project of Anime Innovation Tokyo, THINK Corporation and Tokyo Metropolitan Government's investment initiative to sponsor animation works by independant animators or small studios  What would be your guess of the world's fastest moving transport?  Haley is a student at the school of wizardry, doing nothing but racing with his friends on flying broomsticks. One day, Haley's teacher unveils one of his latest inventions - magic goggles that measure the speed of moving objects, simply by wearing them. He has Haley and his friends use these goggles and compete against each other to decide who will measure the fastest speed of any surrounding animal. Peter, frustrated after losing against Haley, challenges him to another match and the two head toward the human world, taking with them an advanced magic broomstick their teacher had developed. Although this broomstick was incomplete, Haley and Peter succeed in flying around the human world to discover the fastest moving object. Now, what do you suppose this could be...?!  (Source: AniDB)"
33183,Mahoutsukai Precure! Movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",Movie,1,7.71,514,"In the human realm, witches and wizards seem to be mere creations of fantasy. Ever the adventurous teenager, Mirai Asahina sets out to disprove this notion by following the tracks of a peculiar shooting star that had fallen the night before. Sure enough, Mirai soon has a chance encounter with Liko—a clumsy witch apprentice who hails from the Magic World, a colorful realm inhabited by magicians.  As if by fate, the appearance of strange villains forces Mirai and Liko to join hands. In doing so, they unleash their strength as a pair of legendary magicians—the ""Maho Girls Precure!"" Now gifted with unbelievable power, the unlikely duo embarks on an adventure filled with magical spells and powerful gemstones. Along the way, the two girls discover the hidden marvels that tie their individual worlds together.  [Written by MAL Rewrite]"
20499,Maji,"Drama, Shounen",OVA,3,6.17,109,
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,3.79,111,
8889,Majo Demo Steady,"Comedy, Ecchi, Magic, Romance",OVA,1,5.45,177,
9818,Mak Dau BoloYao WongZi,Comedy,Movie,1,7.18,102,
30051,Mak Dau Dang Dang Ban wo Xin,Comedy,Movie,1,6.11,56,
9817,Mak Dau Goo Si,Comedy,Movie,1,7.02,136,
30052,Mak Dau wo He wo Mama,Comedy,Movie,1,6.25,56,
9819,Mak Dau Xiang Dang Dang,Comedy,Movie,1,6.81,103,
28577,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,"Drama, Historical, Kids",OVA,1,8.0,37,
31008,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",OVA,1,6.0,35,
25073,Makiba no Shoujo Katori Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.5,85,
20229,Makkuro na Obentou,"Drama, Historical",Movie,1,7.67,103,
32224,Mako-chan no Koutsuu Anzen,"Drama, Kids",Movie,1,3.77,39,An educational film about traffic safety.
8372,Makoto-chan,Comedy,Movie,1,5.41,160,"Follows the odd life of kindergartener Makoto Sawada and his family. Makoto gets into all sorts of toilet and adult humor. He sometimes dresses in his mother's and sister's clothing, and often has a long strand of mucus dangling from his nose.  (Source: Wikipedia)"
28989,Maku,Dementia,Movie,1,6.18,86,"""There are two people who face each other in each space. Each pair keeps a few distance between their partners and find some fearful, tender, and comfortable feelings that fascinate them. The feelings are put into practice immediately, and they start groping each feelings. Somehow, I try to blend and connect them. ""Feelings"" are sound bliss for all who have a body and sense. I busily pick my feelings on the track of my life and reconstruct by animation to appreciate them.""  (Source: Yoriko Mizushiri)"
29782,Malay Oki Kaisen,"Historical, Military",Movie,1,4.21,85,
30906,Malta no Bouken,"Kids, Slice of Life",TV,12,5.33,34,
26087,Mama Ohanashi Kikasete,"Fantasy, Kids",TV,15,7.4,59,
33551,Mameshi-Pamyu-Pamyu,"Comedy, Parody",Special,9,5.26,110,"A commercial for Kyary Pamyu Pamyu's collaboration with Mameshiba. The Mameshiba are unique and have legs unlike the originals.  Contains: 1 Rollerskating-hen (set to Kyary's Minna no Uta song) 6 Ii Nikui-hen (featuring New Jersey, Missouri, Ohio, Bermuda, New York-Japanese, and Massachusetts-English as the joke/pun at the end of each episode.) 1 Hatachi-hen (a clip of Kyary's Hatachi song with the new animated Mameshiba incorporated into it with new dialogue overlayed.) 1 Debut-hen (a clip of Kyary's Tsukematsukeru song with the new animated Mameshiba incorporated into it with new dialogue overlayed.)"
33552,Mameshiba Bangai-hen,"Comedy, Music",Special,4,5.62,117,"Assorted Mameshiba shorts that are not a part of the regular episodes nor new series or collaborations.  Includes: Mamerry Christmas-hen (Christmas caroling, claymation) 5-Shuunen Party-hen (5th Mameversary, claymation) Sakamichi Korokoro-hen (Mameshiba rolling down a hill) Kansatsu-hen (Mameshiba being looked at under a magnifying glass) Music Clip (a Mameshiba music video promoting the official YouTube channel launching) Mameshiba Song (Mameshiba Beans of Trivia) Mameshiba no Ouchi de Tanoshimu Mame Chishiki (Mameshiba Trivia Song) Mamerry Christmas 2020 Mameshiba Halloween 2021 Mameshiba Halloween 2022 Mamerry Christmas 2022 Panda Mameshiba to Xiang Xiang no Unchi"
33542,Mameshiba Gakuen,"Comedy, School",Special,Unknown,5.13,146,Mameshiba commercials in a high school setting where Edamame gives life advice to turbulent teens.
33705,Mameshiba the DVD Green Pea-shiba no Kutsujoku,Comedy,OVA,4,5.5,111,"A DVD release of Mameshiba which contained 4 new episodes featuring stop-motion animation, two of which show Green Pea being humiliated and is what the full title of the DVD is named after. The other two episodes show Red Bean catching a cold and Cashew rolling around before being stepped on."
33547,Mameshiba x Gaist Crusher Collab CM,"Comedy, Fantasy, Parody",Special,1,5.08,128,
12185,Mameushi-kun,"Comedy, Fantasy, Kids",TV,52,6.56,72,
30930,Mameushi-kun no Koutsuu Anzen,"Drama, Kids",OVA,1,6.0,35,
11525,Mamimume★Mogacho,Kids,TV,13,6.55,95,
24019,Manabu no Natsuyasumi,"Fantasy, Kids",OVA,1,4.75,93,"Released by JCI (Junior Chamber International) Japan to promote self awareness and appreciation of ""Japan's soul"".  Manubu's mother leaves him with his uncle, grandmother and niece Kiyomi to spend his summer vacation. Him being a real city brat he has no real appreciation for nature and the outdoors and the values of life. He will soon learn differently...  (Source: AniDB)"
16994,Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,"Comedy, Ecchi, Seinen",OVA,2,5.06,80,
23763,Manga Aesop Monogatari,"Adventure, Fantasy, Kids",Movie,1,5.87,81,"Aesop is a trouble-making young boy who finds himself in another world filled with creatures he never believed to exist, such as fairies and talking donkeys. He sets off to find a way back to the nomal world. On his jouney he befriends many classical creatures from well-known fables and encounters many trials, each teaching him a valuable lesson."
3180,Manga Aesop Monogatari (TV),"Comedy, Fantasy, Kids",TV,52,6.5,175,"Aesop is a trouble-making young boy who finds himself in another world filled with creatures he never believed to exist, such as fairies and talking donkeys. He sets off to find a way back to the nomal world. On his jouney he befriends many classical creatures from well-known fables and encounters many trials, each teaching him a valuable lesson."
10136,Manga Doushite Monogatari,"Adventure, Comedy, Kids",TV,100,6.67,140,No synopsis has been added for this series yet.  Click here to update this information.
